fecha,dia_semana,categoria,producto,venta_total
2023-01-04,miércoles,"Fruta y verdura","Kiwis verdes",10
2023-01-04,miércoles,"Fruta y verdura","Lechuga corazón romana",21
2023-01-04,miércoles,"Fruta y verdura","Lechuga hoja roble",10
2023-01-04,miércoles,"Fruta y verdura","Lechuga iceberg",21
2023-01-04,miércoles,"Fruta y verdura","Lechuga iceberg base para ensalada",8
2023-01-04,miércoles,"Fruta y verdura","Lechuga romana cortada",18
2023-01-04,miércoles,"Fruta y verdura","Lechugas corazón romana",1
2023-01-04,miércoles,"Fruta y verdura",Limas,29
2023-01-04,miércoles,"Fruta y verdura",Limón,34
2023-01-04,miércoles,"Fruta y verdura",Limones,24
2023-01-04,miércoles,"Fruta y verdura","Maíz dulce en mazorca",27
2023-01-04,miércoles,"Fruta y verdura","Maíz dulce en mazorca cocido",22
2023-01-04,miércoles,"Fruta y verdura",Mango,35
2023-01-04,miércoles,"Fruta y verdura","Manzana Crimson Snow",22
2023-01-04,miércoles,"Fruta y verdura","Manzana Golden",35
2023-01-04,miércoles,"Fruta y verdura","Manzana Granny Smith",13
2023-01-04,miércoles,"Fruta y verdura","Manzana Story",15
2023-01-04,miércoles,"Fruta y verdura","Manzanas Crimson Snow",1
2023-01-04,miércoles,"Fruta y verdura","Manzanas Golden",21
2023-01-04,miércoles,"Fruta y verdura","Media col lombarda",13
2023-01-04,miércoles,"Fruta y verdura","Media papaya",6
2023-01-04,miércoles,"Fruta y verdura","Media piña",32
2023-01-04,miércoles,"Fruta y verdura","Media sandía baja en semillas",32
2023-01-04,miércoles,"Fruta y verdura","Medio melón piel de sapo",34
2023-01-04,miércoles,"Fruta y verdura","Medio repollo liso",35
2023-01-04,miércoles,"Fruta y verdura","Medio repollo rizado",1
2023-01-04,miércoles,"Fruta y verdura","Melón piel de sapo",33
2023-01-04,miércoles,"Fruta y verdura","Mix de verduras jardinera para micro",33
2023-01-04,miércoles,"Fruta y verdura","Mix de verduras paisana para micro",33
2023-01-04,miércoles,"Fruta y verdura",Moras,2
2023-01-04,miércoles,"Fruta y verdura","Naranja para mesa",31
2023-01-04,miércoles,"Fruta y verdura",Naranjas,50
2023-01-04,miércoles,"Fruta y verdura","Nectarina pulpa blanca",6
2023-01-04,miércoles,"Fruta y verdura","Palitos de zanahoria",20
2023-01-04,miércoles,"Fruta y verdura",Papaya,15
2023-01-04,miércoles,"Fruta y verdura",Paraguayo,16
2023-01-04,miércoles,"Fruta y verdura",Patata,13
2023-01-04,miércoles,"Fruta y verdura","Patata para micro",9
2023-01-04,miércoles,"Fruta y verdura",Patatas,41
2023-01-04,miércoles,"Fruta y verdura","Patatas especial para freir",4
2023-01-04,miércoles,"Fruta y verdura","Patatas guarnición",11
2023-01-04,miércoles,"Fruta y verdura","Patatas rojas",16
2023-01-04,miércoles,"Fruta y verdura",Pepino,23
2023-01-04,miércoles,"Fruta y verdura","Pepino holandés",27
2023-01-04,miércoles,"Fruta y verdura",Pepinos,9
2023-01-04,miércoles,"Fruta y verdura","Pera Conferencia",14
2023-01-04,miércoles,"Fruta y verdura","Pera Ercolina",2
2023-01-04,miércoles,"Fruta y verdura","Peras Conferencia",17
2023-01-04,miércoles,"Fruta y verdura","Perejil troceado",9
2023-01-04,miércoles,"Fruta y verdura","Picada de ajo y Perejil",16
2023-01-04,miércoles,"Fruta y verdura","Pimiento rojo",12
2023-01-04,miércoles,"Fruta y verdura","Pimiento verde",31
2023-01-04,miércoles,"Fruta y verdura","Pimiento verde freír",19
2023-01-04,miércoles,"Fruta y verdura","Pimientos rojos picantes",22
2023-01-04,miércoles,"Fruta y verdura","Pimientos semipicantes",17
2023-01-04,miércoles,"Fruta y verdura","Pimientos tricolor rojo, amarillo y verde",29
2023-01-04,miércoles,"Fruta y verdura",Piña,23
2023-01-04,miércoles,"Fruta y verdura","Piña natural a rodajas",22
2023-01-04,miércoles,"Fruta y verdura","Plátano de Canarias",9
2023-01-04,miércoles,"Fruta y verdura","Plátano macho",17
2023-01-04,miércoles,"Fruta y verdura",Pomelo,16
2023-01-04,miércoles,"Fruta y verdura","Preparado de verdura para cocido",4
2023-01-04,miércoles,"Fruta y verdura",Puerros,12
2023-01-04,miércoles,"Fruta y verdura",Rabanitos,30
2023-01-04,miércoles,"Fruta y verdura","Rama de Tomates",16
2023-01-04,miércoles,"Fruta y verdura","Remolacha cocida y pelada",22
2023-01-04,miércoles,"Fruta y verdura","Repollo liso",27
2023-01-04,miércoles,"Fruta y verdura","Repollo rizado",10
2023-01-04,miércoles,"Fruta y verdura","Rúcula base para ensalada",29
2023-01-04,miércoles,"Fruta y verdura","Salteado de setas laminadas",9
2023-01-04,miércoles,"Fruta y verdura","Sandía baja en semillas",14
2023-01-04,miércoles,"Fruta y verdura",Seta,19
2023-01-04,miércoles,"Fruta y verdura","Seta laminada",23
2023-01-04,miércoles,"Fruta y verdura","Seta shiitake",8
2023-01-04,miércoles,"Fruta y verdura","Setas al plato con perejil",25
2023-01-04,miércoles,"Fruta y verdura","Sopa juliana para micro",34
2023-01-04,miércoles,"Fruta y verdura","Tomate canario",12
2023-01-04,miércoles,"Fruta y verdura","Tomate ensalada",27
2023-01-04,miércoles,"Fruta y verdura","Tomate kumato negro",22
2023-01-04,miércoles,"Fruta y verdura","Tomate pera",6
2023-01-04,miércoles,"Fruta y verdura","Tomate rallado",25
2023-01-04,miércoles,"Fruta y verdura","Tomate rosa",2
2023-01-04,miércoles,"Fruta y verdura",Tomates,14
2023-01-04,miércoles,"Fruta y verdura","Tomates cherry",27
2023-01-04,miércoles,"Fruta y verdura","Tomates cherry en rama Dulcita",13
2023-01-04,miércoles,"Fruta y verdura","Tomates cherry pera kumato",30
2023-01-04,miércoles,"Fruta y verdura","Tomates kumato negro",11
2023-01-04,miércoles,"Fruta y verdura","Tomates pera",9
2023-01-04,miércoles,"Fruta y verdura","Uva blanca sin semillas",24
2023-01-04,miércoles,"Fruta y verdura","Uva roja sin semillas",28
2023-01-04,miércoles,"Fruta y verdura","Wraps Texas",22
2023-01-04,miércoles,"Fruta y verdura",Yuca,12
2023-01-04,miércoles,"Fruta y verdura","Zanahoria rallada base para ensalada",16
2023-01-04,miércoles,"Fruta y verdura",Zanahorias,44
2023-01-11,miércoles,"Fruta y verdura","1/4 Sandía baja en semillas",34
2023-01-11,miércoles,"Fruta y verdura","3 Vegetales para micro",8
2023-01-11,miércoles,"Fruta y verdura","Acelgas cortadas",23
2023-01-11,miércoles,"Fruta y verdura",Aguacate,18
2023-01-11,miércoles,"Fruta y verdura",Aguacates,12
2023-01-11,miércoles,"Fruta y verdura","Ajo negro dientes pelados",32
2023-01-11,miércoles,"Fruta y verdura","Ajos morados",26
2023-01-11,miércoles,"Fruta y verdura",Albahaca,24
2023-01-11,miércoles,"Fruta y verdura",Albaricoque,4
2023-01-11,miércoles,"Fruta y verdura","Apio verde",6
2023-01-11,miércoles,"Fruta y verdura",Arándanos,2
2023-01-11,miércoles,"Fruta y verdura",Banana,14
2023-01-11,miércoles,"Fruta y verdura",Batata,11
2023-01-11,miércoles,"Fruta y verdura","Batata para micro",13
2023-01-11,miércoles,"Fruta y verdura",Berenjena,24
2023-01-11,miércoles,"Fruta y verdura",Bimi,17
2023-01-11,miércoles,"Fruta y verdura",Brócoli,10
2023-01-11,miércoles,"Fruta y verdura","Calabacín blanco",24
2023-01-11,miércoles,"Fruta y verdura","Calabacín verde",21
2023-01-11,miércoles,"Fruta y verdura","Calabaza cacahuete cortada a trozos",6
2023-01-11,miércoles,"Fruta y verdura","Canónigos base para ensalada",34
2023-01-11,miércoles,"Fruta y verdura",Cebollas,33
2023-01-11,miércoles,"Fruta y verdura","Cebollas dulces",24
2023-01-11,miércoles,"Fruta y verdura","Cebollas rojas",30
2023-01-11,miércoles,"Fruta y verdura","Cebollas tiernas",1
2023-01-11,miércoles,"Fruta y verdura",Cebollino,27
2023-01-11,miércoles,"Fruta y verdura",Cereza,39
2023-01-11,miércoles,"Fruta y verdura","Champiñón grande",22
2023-01-11,miércoles,"Fruta y verdura","Champiñón laminado limpio",1
2023-01-11,miércoles,"Fruta y verdura","Champiñón pequeño",28
2023-01-11,miércoles,"Fruta y verdura","Champiñón Portobello",14
2023-01-11,miércoles,"Fruta y verdura",Cilantro,23
2023-01-11,miércoles,"Fruta y verdura","Ciruela roja",21
2023-01-11,miércoles,"Fruta y verdura","Cogollos corazón de lechuga",4
2023-01-11,miércoles,"Fruta y verdura","Cogollos de lechuga",8
2023-01-11,miércoles,"Fruta y verdura","Col lombarda",28
2023-01-11,miércoles,"Fruta y verdura",Coliflor,2
2023-01-11,miércoles,"Fruta y verdura",Endibias,28
2023-01-11,miércoles,"Fruta y verdura","Ensalada California",29
2023-01-11,miércoles,"Fruta y verdura","Ensalada César",32
2023-01-11,miércoles,"Fruta y verdura","Ensalada de la casa",23
2023-01-11,miércoles,"Fruta y verdura","Ensalada de pasta",18
2023-01-11,miércoles,"Fruta y verdura","Ensalada de pasta Listo para Comer",32
2023-01-11,miércoles,"Fruta y verdura","Ensalada ensatún",24
2023-01-11,miércoles,"Fruta y verdura","Ensalada jamón",17
2023-01-11,miércoles,"Fruta y verdura","Ensalada mezcla 4 estaciones",23
2023-01-11,miércoles,"Fruta y verdura","Ensalada mezcla brotes tiernos",9
2023-01-11,miércoles,"Fruta y verdura","Ensalada mezcla brotes tiernos maxi",31
2023-01-11,miércoles,"Fruta y verdura","Ensalada mezcla dúo canónigos y rúcula",24
2023-01-11,miércoles,"Fruta y verdura","Ensalada mezcla fresca",31
2023-01-11,miércoles,"Fruta y verdura","Ensalada mezcla gourmet",10
2023-01-11,miércoles,"Fruta y verdura","Ensalada mezcla gourmet maxi",8
2023-01-11,miércoles,"Fruta y verdura","Ensalada mezcla primavera",7
2023-01-11,miércoles,"Fruta y verdura","Ensalada mezcla tierna",12
2023-01-11,miércoles,"Fruta y verdura","Ensalada mil islas",33
2023-01-11,miércoles,"Fruta y verdura","Ensalada queso de cabra",21
2023-01-11,miércoles,"Fruta y verdura","Escarola rizada",30
2023-01-11,miércoles,"Fruta y verdura","Escarola rizada base para ensalada",0
2023-01-11,miércoles,"Fruta y verdura","Espárrago verde fino",1
2023-01-11,miércoles,"Fruta y verdura","Espárrago verde grueso",31
2023-01-11,miércoles,"Fruta y verdura","Espinaca baby base para ensalada",5
2023-01-11,miércoles,"Fruta y verdura","Espinacas cortadas",30
2023-01-11,miércoles,"Fruta y verdura","Floretas de brócoli para micro",0
2023-01-11,miércoles,"Fruta y verdura",Frambuesas,3
2023-01-11,miércoles,"Fruta y verdura",Fresas,8
2023-01-11,miércoles,"Fruta y verdura","Guacamole Hacendado",17
2023-01-11,miércoles,"Fruta y verdura",Hierbabuena,1
2023-01-11,miércoles,"Fruta y verdura",Jengibre,32
2023-01-11,miércoles,"Fruta y verdura","Judía verde plana",31
2023-01-11,miércoles,"Fruta y verdura","Judía verde redonda",32
2023-01-11,miércoles,"Fruta y verdura","Kiwi verde",26
2023-01-11,miércoles,"Fruta y verdura","Kiwis amarillos",14
2023-01-11,miércoles,"Fruta y verdura","Kiwis verdes",17
2023-01-11,miércoles,"Fruta y verdura","Lechuga corazón romana",28
2023-01-11,miércoles,"Fruta y verdura","Lechuga hoja roble",14
2023-01-11,miércoles,"Fruta y verdura","Lechuga iceberg",25
2023-01-11,miércoles,"Fruta y verdura","Lechuga iceberg base para ensalada",29
2023-01-11,miércoles,"Fruta y verdura","Lechuga romana cortada",8
2023-01-11,miércoles,"Fruta y verdura","Lechugas corazón romana",27
2023-01-11,miércoles,"Fruta y verdura",Limas,32
2023-01-11,miércoles,"Fruta y verdura",Limón,28
2023-01-11,miércoles,"Fruta y verdura",Limones,32
2023-01-11,miércoles,"Fruta y verdura","Maíz dulce en mazorca",34
2023-01-11,miércoles,"Fruta y verdura","Maíz dulce en mazorca cocido",34
2023-01-11,miércoles,"Fruta y verdura",Mango,22
2023-01-11,miércoles,"Fruta y verdura","Manzana Crimson Snow",19
2023-01-11,miércoles,"Fruta y verdura","Manzana Golden",1
2023-01-11,miércoles,"Fruta y verdura","Manzana Granny Smith",4
2023-01-11,miércoles,"Fruta y verdura","Manzana Story",5
2023-01-11,miércoles,"Fruta y verdura","Manzanas Crimson Snow",26
2023-01-11,miércoles,"Fruta y verdura","Manzanas Golden",19
2023-01-11,miércoles,"Fruta y verdura","Media col lombarda",27
2023-01-11,miércoles,"Fruta y verdura","Media papaya",9
2023-01-11,miércoles,"Fruta y verdura","Media piña",34
2023-01-11,miércoles,"Fruta y verdura","Media sandía baja en semillas",8
2023-01-11,miércoles,"Fruta y verdura","Medio melón piel de sapo",26
2023-01-11,miércoles,"Fruta y verdura","Medio repollo liso",33
2023-01-11,miércoles,"Fruta y verdura","Medio repollo rizado",22
2023-01-11,miércoles,"Fruta y verdura","Melón piel de sapo",29
2023-01-11,miércoles,"Fruta y verdura","Mix de verduras jardinera para micro",15
2023-01-11,miércoles,"Fruta y verdura","Mix de verduras paisana para micro",15
2023-01-11,miércoles,"Fruta y verdura",Moras,23
2023-01-11,miércoles,"Fruta y verdura","Naranja para mesa",8
2023-01-11,miércoles,"Fruta y verdura",Naranjas,23
2023-01-11,miércoles,"Fruta y verdura","Nectarina pulpa blanca",32
2023-01-11,miércoles,"Fruta y verdura","Palitos de zanahoria",16
2023-01-11,miércoles,"Fruta y verdura",Papaya,14
2023-01-11,miércoles,"Fruta y verdura",Paraguayo,32
2023-01-11,miércoles,"Fruta y verdura",Patata,14
2023-01-11,miércoles,"Fruta y verdura","Patata para micro",32
2023-01-11,miércoles,"Fruta y verdura",Patatas,28
2023-01-11,miércoles,"Fruta y verdura","Patatas especial para freir",32
2023-01-11,miércoles,"Fruta y verdura","Patatas guarnición",24
2023-01-11,miércoles,"Fruta y verdura","Patatas rojas",9
2023-01-11,miércoles,"Fruta y verdura",Pepino,21
2023-01-11,miércoles,"Fruta y verdura","Pepino holandés",19
2023-01-11,miércoles,"Fruta y verdura",Pepinos,32
2023-01-11,miércoles,"Fruta y verdura","Pera Conferencia",33
2023-01-11,miércoles,"Fruta y verdura","Pera Ercolina",16
2023-01-11,miércoles,"Fruta y verdura","Peras Conferencia",22
2023-01-11,miércoles,"Fruta y verdura","Perejil troceado",32
2023-01-11,miércoles,"Fruta y verdura","Picada de ajo y Perejil",14
2023-01-11,miércoles,"Fruta y verdura","Pimiento rojo",27
2023-01-11,miércoles,"Fruta y verdura","Pimiento verde",1
2023-01-11,miércoles,"Fruta y verdura","Pimiento verde freír",18
2023-01-11,miércoles,"Fruta y verdura","Pimientos rojos picantes",2
2023-01-11,miércoles,"Fruta y verdura","Pimientos semipicantes",8
2023-01-11,miércoles,"Fruta y verdura","Pimientos tricolor rojo, amarillo y verde",35
2023-01-11,miércoles,"Fruta y verdura",Piña,18
2023-01-11,miércoles,"Fruta y verdura","Piña natural a rodajas",20
2023-01-11,miércoles,"Fruta y verdura","Plátano de Canarias",33
2023-01-11,miércoles,"Fruta y verdura","Plátano macho",8
2023-01-11,miércoles,"Fruta y verdura",Pomelo,28
2023-01-11,miércoles,"Fruta y verdura","Preparado de verdura para cocido",11
2023-01-11,miércoles,"Fruta y verdura",Puerros,6
2023-01-11,miércoles,"Fruta y verdura",Rabanitos,24
2023-01-11,miércoles,"Fruta y verdura","Rama de Tomates",8
2023-01-11,miércoles,"Fruta y verdura","Remolacha cocida y pelada",21
2023-01-11,miércoles,"Fruta y verdura","Repollo liso",18
2023-01-11,miércoles,"Fruta y verdura","Repollo rizado",18
2023-01-11,miércoles,"Fruta y verdura","Rúcula base para ensalada",6
2023-01-11,miércoles,"Fruta y verdura","Salteado de setas laminadas",13
2023-01-11,miércoles,"Fruta y verdura","Sandía baja en semillas",34
2023-01-11,miércoles,"Fruta y verdura",Seta,0
2023-01-11,miércoles,"Fruta y verdura","Seta laminada",17
2023-01-11,miércoles,"Fruta y verdura","Seta shiitake",35
2023-01-11,miércoles,"Fruta y verdura","Setas al plato con perejil",26
2023-01-11,miércoles,"Fruta y verdura","Sopa juliana para micro",17
2023-01-11,miércoles,"Fruta y verdura","Tomate canario",9
2023-01-11,miércoles,"Fruta y verdura","Tomate ensalada",23
2023-01-11,miércoles,"Fruta y verdura","Tomate kumato negro",12
2023-01-11,miércoles,"Fruta y verdura","Tomate pera",35
2023-01-11,miércoles,"Fruta y verdura","Tomate rallado",32
2023-01-11,miércoles,"Fruta y verdura","Tomate rosa",30
2023-01-11,miércoles,"Fruta y verdura",Tomates,32
2023-01-11,miércoles,"Fruta y verdura","Tomates cherry",29
2023-01-11,miércoles,"Fruta y verdura","Tomates cherry en rama Dulcita",5
2023-01-11,miércoles,"Fruta y verdura","Tomates cherry pera kumato",15
2023-01-11,miércoles,"Fruta y verdura","Tomates kumato negro",7
2023-01-11,miércoles,"Fruta y verdura","Tomates pera",20
2023-01-11,miércoles,"Fruta y verdura","Uva blanca sin semillas",8
2023-01-11,miércoles,"Fruta y verdura","Uva roja sin semillas",2
2023-01-11,miércoles,"Fruta y verdura","Wraps Texas",12
2023-01-11,miércoles,"Fruta y verdura",Yuca,18
2023-01-11,miércoles,"Fruta y verdura","Zanahoria rallada base para ensalada",33
2023-01-11,miércoles,"Fruta y verdura",Zanahorias,37
2023-01-18,miércoles,"Fruta y verdura","1/4 Sandía baja en semillas",35
2023-01-18,miércoles,"Fruta y verdura","3 Vegetales para micro",3
2023-01-18,miércoles,"Fruta y verdura","Acelgas cortadas",26
2023-01-18,miércoles,"Fruta y verdura",Aguacate,11
2023-01-18,miércoles,"Fruta y verdura",Aguacates,35
2023-01-18,miércoles,"Fruta y verdura","Ajo negro dientes pelados",34
2023-01-18,miércoles,"Fruta y verdura","Ajos morados",30
2023-01-18,miércoles,"Fruta y verdura",Albahaca,15
2023-01-18,miércoles,"Fruta y verdura",Albaricoque,18
2023-01-18,miércoles,"Fruta y verdura","Apio verde",16
2023-01-18,miércoles,"Fruta y verdura",Arándanos,13
2023-01-18,miércoles,"Fruta y verdura",Banana,32
2023-01-18,miércoles,"Fruta y verdura",Batata,31
2023-01-18,miércoles,"Fruta y verdura","Batata para micro",0
2023-01-18,miércoles,"Fruta y verdura",Berenjena,30
2023-01-18,miércoles,"Fruta y verdura",Bimi,4
2023-01-18,miércoles,"Fruta y verdura",Brócoli,14
2023-01-18,miércoles,"Fruta y verdura","Calabacín blanco",10
2023-01-18,miércoles,"Fruta y verdura","Calabacín verde",22
2023-01-18,miércoles,"Fruta y verdura","Calabaza cacahuete cortada a trozos",3
2023-01-18,miércoles,"Fruta y verdura","Canónigos base para ensalada",28
2023-01-18,miércoles,"Fruta y verdura",Cebollas,20
2023-01-18,miércoles,"Fruta y verdura","Cebollas dulces",8
2023-01-18,miércoles,"Fruta y verdura","Cebollas rojas",18
2023-01-18,miércoles,"Fruta y verdura","Cebollas tiernas",20
2023-01-18,miércoles,"Fruta y verdura",Cebollino,4
2023-01-18,miércoles,"Fruta y verdura",Cereza,29
2023-01-18,miércoles,"Fruta y verdura","Champiñón grande",35
2023-01-18,miércoles,"Fruta y verdura","Champiñón laminado limpio",6
2023-01-18,miércoles,"Fruta y verdura","Champiñón pequeño",16
2023-01-18,miércoles,"Fruta y verdura","Champiñón Portobello",20
2023-01-18,miércoles,"Fruta y verdura",Cilantro,24
2023-01-18,miércoles,"Fruta y verdura","Ciruela roja",0
2023-01-18,miércoles,"Fruta y verdura","Cogollos corazón de lechuga",21
2023-01-18,miércoles,"Fruta y verdura","Cogollos de lechuga",2
2023-01-18,miércoles,"Fruta y verdura","Col lombarda",23
2023-01-18,miércoles,"Fruta y verdura",Coliflor,24
2023-01-18,miércoles,"Fruta y verdura",Endibias,19
2023-01-18,miércoles,"Fruta y verdura","Ensalada California",31
2023-01-18,miércoles,"Fruta y verdura","Ensalada César",3
2023-01-18,miércoles,"Fruta y verdura","Ensalada de la casa",11
2023-01-18,miércoles,"Fruta y verdura","Ensalada de pasta",3
2023-01-18,miércoles,"Fruta y verdura","Ensalada de pasta Listo para Comer",26
2023-01-18,miércoles,"Fruta y verdura","Ensalada ensatún",32
2023-01-18,miércoles,"Fruta y verdura","Ensalada jamón",4
2023-01-18,miércoles,"Fruta y verdura","Ensalada mezcla 4 estaciones",7
2023-01-18,miércoles,"Fruta y verdura","Ensalada mezcla brotes tiernos",14
2023-01-18,miércoles,"Fruta y verdura","Ensalada mezcla brotes tiernos maxi",23
2023-01-18,miércoles,"Fruta y verdura","Ensalada mezcla dúo canónigos y rúcula",24
2023-01-18,miércoles,"Fruta y verdura","Ensalada mezcla fresca",20
2023-01-18,miércoles,"Fruta y verdura","Ensalada mezcla gourmet",27
2023-01-18,miércoles,"Fruta y verdura","Ensalada mezcla gourmet maxi",20
2023-01-18,miércoles,"Fruta y verdura","Ensalada mezcla primavera",4
2023-01-18,miércoles,"Fruta y verdura","Ensalada mezcla tierna",18
2023-01-18,miércoles,"Fruta y verdura","Ensalada mil islas",4
2023-01-18,miércoles,"Fruta y verdura","Ensalada queso de cabra",13
2023-01-18,miércoles,"Fruta y verdura","Escarola rizada",10
2023-01-18,miércoles,"Fruta y verdura","Escarola rizada base para ensalada",25
2023-01-18,miércoles,"Fruta y verdura","Espárrago verde fino",18
2023-01-18,miércoles,"Fruta y verdura","Espárrago verde grueso",3
2023-01-18,miércoles,"Fruta y verdura","Espinaca baby base para ensalada",3
2023-01-18,miércoles,"Fruta y verdura","Espinacas cortadas",27
2023-01-18,miércoles,"Fruta y verdura","Floretas de brócoli para micro",17
2023-01-18,miércoles,"Fruta y verdura",Frambuesas,26
2023-01-18,miércoles,"Fruta y verdura",Fresas,26
2023-01-18,miércoles,"Fruta y verdura","Guacamole Hacendado",44
2023-01-18,miércoles,"Fruta y verdura",Hierbabuena,10
2023-01-18,miércoles,"Fruta y verdura",Jengibre,13
2023-01-18,miércoles,"Fruta y verdura","Judía verde plana",24
2023-01-18,miércoles,"Fruta y verdura","Judía verde redonda",1
2023-01-18,miércoles,"Fruta y verdura","Kiwi verde",27
2023-01-18,miércoles,"Fruta y verdura","Kiwis amarillos",14
2023-01-18,miércoles,"Fruta y verdura","Kiwis verdes",27
2023-01-18,miércoles,"Fruta y verdura","Lechuga corazón romana",16
2023-01-18,miércoles,"Fruta y verdura","Lechuga hoja roble",29
2023-01-18,miércoles,"Fruta y verdura","Lechuga iceberg",22
2023-01-18,miércoles,"Fruta y verdura","Lechuga iceberg base para ensalada",26
2023-01-18,miércoles,"Fruta y verdura","Lechuga romana cortada",3
2023-01-18,miércoles,"Fruta y verdura","Lechugas corazón romana",18
2023-01-18,miércoles,"Fruta y verdura",Limas,22
2023-01-18,miércoles,"Fruta y verdura",Limón,2
2023-01-18,miércoles,"Fruta y verdura",Limones,34
2023-01-18,miércoles,"Fruta y verdura","Maíz dulce en mazorca",11
2023-01-18,miércoles,"Fruta y verdura","Maíz dulce en mazorca cocido",25
