fecha,dia_semana,categoria,producto,venta_total
2023-01-03,martes,"Fruta y verdura","Judía verde redonda",17
2023-01-03,martes,"Fruta y verdura","Kiwi verde",26
2023-01-03,martes,"Fruta y verdura","Kiwis amarillos",18
2023-01-03,martes,"Fruta y verdura","Kiwis verdes",15
2023-01-03,martes,"Fruta y verdura","Lechuga corazón romana",21
2023-01-03,martes,"Fruta y verdura","Lechuga hoja roble",21
2023-01-03,martes,"Fruta y verdura","Lechuga iceberg",24
2023-01-03,martes,"Fruta y verdura","Lechuga iceberg base para ensalada",4
2023-01-03,martes,"Fruta y verdura","Lechuga romana cortada",26
2023-01-03,martes,"Fruta y verdura","Lechugas corazón romana",4
2023-01-03,martes,"Fruta y verdura",Limas,30
2023-01-03,martes,"Fruta y verdura",Limón,26
2023-01-03,martes,"Fruta y verdura",Limones,14
2023-01-03,martes,"Fruta y verdura","Maíz dulce en mazorca",25
2023-01-03,martes,"Fruta y verdura","Maíz dulce en mazorca cocido",14
2023-01-03,martes,"Fruta y verdura",Mango,23
2023-01-03,martes,"Fruta y verdura","Manzana Crimson Snow",26
2023-01-03,martes,"Fruta y verdura","Manzana Golden",3
2023-01-03,martes,"Fruta y verdura","Manzana Granny Smith",27
2023-01-03,martes,"Fruta y verdura","Manzana Story",24
2023-01-03,martes,"Fruta y verdura","Manzanas Crimson Snow",2
2023-01-03,martes,"Fruta y verdura","Manzanas Golden",1
2023-01-03,martes,"Fruta y verdura","Media col lombarda",2
2023-01-03,martes,"Fruta y verdura","Media papaya",26
2023-01-03,martes,"Fruta y verdura","Media piña",20
2023-01-03,martes,"Fruta y verdura","Media sandía baja en semillas",29
2023-01-03,martes,"Fruta y verdura","Medio melón piel de sapo",16
2023-01-03,martes,"Fruta y verdura","Medio repollo liso",25
2023-01-03,martes,"Fruta y verdura","Medio repollo rizado",13
2023-01-03,martes,"Fruta y verdura","Melón piel de sapo",3
2023-01-03,martes,"Fruta y verdura","Mix de verduras jardinera para micro",21
2023-01-03,martes,"Fruta y verdura","Mix de verduras paisana para micro",3
2023-01-03,martes,"Fruta y verdura",Moras,12
2023-01-03,martes,"Fruta y verdura","Naranja para mesa",5
2023-01-03,martes,"Fruta y verdura",Naranjas,30
2023-01-03,martes,"Fruta y verdura","Nectarina pulpa blanca",23
2023-01-03,martes,"Fruta y verdura","Palitos de zanahoria",21
2023-01-03,martes,"Fruta y verdura",Papaya,19
2023-01-03,martes,"Fruta y verdura",Paraguayo,28
2023-01-03,martes,"Fruta y verdura",Patata,11
2023-01-03,martes,"Fruta y verdura","Patata para micro",26
2023-01-03,martes,"Fruta y verdura",Patatas,18
2023-01-03,martes,"Fruta y verdura","Patatas especial para freir",3
2023-01-03,martes,"Fruta y verdura","Patatas guarnición",17
2023-01-03,martes,"Fruta y verdura","Patatas rojas",11
2023-01-03,martes,"Fruta y verdura",Pepino,19
2023-01-03,martes,"Fruta y verdura","Pepino holandés",23
2023-01-03,martes,"Fruta y verdura",Pepinos,30
2023-01-03,martes,"Fruta y verdura","Pera Conferencia",10
2023-01-03,martes,"Fruta y verdura","Pera Ercolina",18
2023-01-03,martes,"Fruta y verdura","Peras Conferencia",22
2023-01-03,martes,"Fruta y verdura","Perejil troceado",11
2023-01-03,martes,"Fruta y verdura","Picada de ajo y Perejil",5
2023-01-03,martes,"Fruta y verdura","Pimiento rojo",8
2023-01-03,martes,"Fruta y verdura","Pimiento verde",0
2023-01-03,martes,"Fruta y verdura","Pimiento verde freír",23
2023-01-03,martes,"Fruta y verdura","Pimientos rojos picantes",28
2023-01-03,martes,"Fruta y verdura","Pimientos semipicantes",11
2023-01-03,martes,"Fruta y verdura","Pimientos tricolor rojo, amarillo y verde",8
2023-01-03,martes,"Fruta y verdura",Piña,21
2023-01-03,martes,"Fruta y verdura","Piña natural a rodajas",10
2023-01-03,martes,"Fruta y verdura","Plátano de Canarias",19
2023-01-03,martes,"Fruta y verdura","Plátano macho",11
2023-01-03,martes,"Fruta y verdura",Pomelo,21
2023-01-03,martes,"Fruta y verdura","Preparado de verdura para cocido",28
2023-01-03,martes,"Fruta y verdura",Puerros,20
2023-01-03,martes,"Fruta y verdura",Rabanitos,8
2023-01-03,martes,"Fruta y verdura","Rama de Tomates",7
2023-01-03,martes,"Fruta y verdura","Remolacha cocida y pelada",0
2023-01-03,martes,"Fruta y verdura","Repollo liso",24
2023-01-03,martes,"Fruta y verdura","Repollo rizado",18
2023-01-03,martes,"Fruta y verdura","Rúcula base para ensalada",1
2023-01-03,martes,"Fruta y verdura","Salteado de setas laminadas",8
2023-01-03,martes,"Fruta y verdura","Sandía baja en semillas",21
2023-01-03,martes,"Fruta y verdura",Seta,17
2023-01-03,martes,"Fruta y verdura","Seta laminada",8
2023-01-03,martes,"Fruta y verdura","Seta shiitake",8
2023-01-03,martes,"Fruta y verdura","Setas al plato con perejil",15
2023-01-03,martes,"Fruta y verdura","Sopa juliana para micro",30
2023-01-03,martes,"Fruta y verdura","Tomate canario",13
2023-01-03,martes,"Fruta y verdura","Tomate ensalada",17
2023-01-03,martes,"Fruta y verdura","Tomate kumato negro",13
2023-01-03,martes,"Fruta y verdura","Tomate pera",7
2023-01-03,martes,"Fruta y verdura","Tomate rallado",6
2023-01-03,martes,"Fruta y verdura","Tomate rosa",18
2023-01-03,martes,"Fruta y verdura",Tomates,3
2023-01-03,martes,"Fruta y verdura","Tomates cherry",29
2023-01-03,martes,"Fruta y verdura","Tomates cherry en rama Dulcita",3
2023-01-03,martes,"Fruta y verdura","Tomates cherry pera kumato",13
2023-01-03,martes,"Fruta y verdura","Tomates kumato negro",0
2023-01-03,martes,"Fruta y verdura","Tomates pera",5
2023-01-03,martes,"Fruta y verdura","Uva blanca sin semillas",10
2023-01-03,martes,"Fruta y verdura","Uva roja sin semillas",3
2023-01-03,martes,"Fruta y verdura","Wraps Texas",16
2023-01-03,martes,"Fruta y verdura",Yuca,17
2023-01-03,martes,"Fruta y verdura","Zanahoria rallada base para ensalada",27
2023-01-03,martes,"Fruta y verdura",Zanahorias,29
2023-01-10,martes,"Fruta y verdura","1/4 Sandía baja en semillas",27
2023-01-10,martes,"Fruta y verdura","3 Vegetales para micro",13
2023-01-10,martes,"Fruta y verdura","Acelgas cortadas",30
2023-01-10,martes,"Fruta y verdura",Aguacate,6
2023-01-10,martes,"Fruta y verdura",Aguacates,14
2023-01-10,martes,"Fruta y verdura","Ajo negro dientes pelados",12
2023-01-10,martes,"Fruta y verdura","Ajos morados",32
2023-01-10,martes,"Fruta y verdura",Albahaca,30
2023-01-10,martes,"Fruta y verdura",Albaricoque,16
2023-01-10,martes,"Fruta y verdura","Apio verde",19
2023-01-10,martes,"Fruta y verdura",Arándanos,5
2023-01-10,martes,"Fruta y verdura",Banana,10
2023-01-10,martes,"Fruta y verdura",Batata,25
2023-01-10,martes,"Fruta y verdura","Batata para micro",12
2023-01-10,martes,"Fruta y verdura",Berenjena,3
2023-01-10,martes,"Fruta y verdura",Bimi,19
2023-01-10,martes,"Fruta y verdura",Brócoli,8
2023-01-10,martes,"Fruta y verdura","Calabacín blanco",13
2023-01-10,martes,"Fruta y verdura","Calabacín verde",12
2023-01-10,martes,"Fruta y verdura","Calabaza cacahuete cortada a trozos",25
2023-01-10,martes,"Fruta y verdura","Canónigos base para ensalada",11
2023-01-10,martes,"Fruta y verdura",Cebollas,49
2023-01-10,martes,"Fruta y verdura","Cebollas dulces",3
2023-01-10,martes,"Fruta y verdura","Cebollas rojas",18
2023-01-10,martes,"Fruta y verdura","Cebollas tiernas",18
2023-01-10,martes,"Fruta y verdura",Cebollino,7
2023-01-10,martes,"Fruta y verdura",Cereza,21
2023-01-10,martes,"Fruta y verdura","Champiñón grande",2
2023-01-10,martes,"Fruta y verdura","Champiñón laminado limpio",15
2023-01-10,martes,"Fruta y verdura","Champiñón pequeño",13
2023-01-10,martes,"Fruta y verdura","Champiñón Portobello",29
2023-01-10,martes,"Fruta y verdura",Cilantro,1
2023-01-10,martes,"Fruta y verdura","Ciruela roja",5
2023-01-10,martes,"Fruta y verdura","Cogollos corazón de lechuga",21
2023-01-10,martes,"Fruta y verdura","Cogollos de lechuga",12
2023-01-10,martes,"Fruta y verdura","Col lombarda",3
2023-01-10,martes,"Fruta y verdura",Coliflor,19
2023-01-10,martes,"Fruta y verdura",Endibias,8
2023-01-10,martes,"Fruta y verdura","Ensalada California",29
2023-01-10,martes,"Fruta y verdura","Ensalada César",10
2023-01-10,martes,"Fruta y verdura","Ensalada de la casa",20
2023-01-10,martes,"Fruta y verdura","Ensalada de pasta",11
2023-01-10,martes,"Fruta y verdura","Ensalada de pasta Listo para Comer",15
2023-01-10,martes,"Fruta y verdura","Ensalada ensatún",21
2023-01-10,martes,"Fruta y verdura","Ensalada jamón",4
2023-01-10,martes,"Fruta y verdura","Ensalada mezcla 4 estaciones",18
2023-01-10,martes,"Fruta y verdura","Ensalada mezcla brotes tiernos",4
2023-01-10,martes,"Fruta y verdura","Ensalada mezcla brotes tiernos maxi",18
2023-01-10,martes,"Fruta y verdura","Ensalada mezcla dúo canónigos y rúcula",30
2023-01-10,martes,"Fruta y verdura","Ensalada mezcla fresca",4
2023-01-10,martes,"Fruta y verdura","Ensalada mezcla gourmet",7
2023-01-10,martes,"Fruta y verdura","Ensalada mezcla gourmet maxi",21
2023-01-10,martes,"Fruta y verdura","Ensalada mezcla primavera",6
2023-01-10,martes,"Fruta y verdura","Ensalada mezcla tierna",0
2023-01-10,martes,"Fruta y verdura","Ensalada mil islas",5
2023-01-10,martes,"Fruta y verdura","Ensalada queso de cabra",11
2023-01-10,martes,"Fruta y verdura","Escarola rizada",12
2023-01-10,martes,"Fruta y verdura","Escarola rizada base para ensalada",24
2023-01-10,martes,"Fruta y verdura","Espárrago verde fino",16
2023-01-10,martes,"Fruta y verdura","Espárrago verde grueso",16
2023-01-10,martes,"Fruta y verdura","Espinaca baby base para ensalada",20
2023-01-10,martes,"Fruta y verdura","Espinacas cortadas",13
2023-01-10,martes,"Fruta y verdura","Floretas de brócoli para micro",30
2023-01-10,martes,"Fruta y verdura",Frambuesas,26
2023-01-10,martes,"Fruta y verdura",Fresas,19
2023-01-10,martes,"Fruta y verdura","Guacamole Hacendado",34
2023-01-10,martes,"Fruta y verdura",Hierbabuena,16
2023-01-10,martes,"Fruta y verdura",Jengibre,17
2023-01-10,martes,"Fruta y verdura","Judía verde plana",15
2023-01-10,martes,"Fruta y verdura","Judía verde redonda",3
2023-01-10,martes,"Fruta y verdura","Kiwi verde",16
2023-01-10,martes,"Fruta y verdura","Kiwis amarillos",8
2023-01-10,martes,"Fruta y verdura","Kiwis verdes",9
2023-01-10,martes,"Fruta y verdura","Lechuga corazón romana",12
2023-01-10,martes,"Fruta y verdura","Lechuga hoja roble",22
2023-01-10,martes,"Fruta y verdura","Lechuga iceberg",2
2023-01-10,martes,"Fruta y verdura","Lechuga iceberg base para ensalada",30
2023-01-10,martes,"Fruta y verdura","Lechuga romana cortada",5
2023-01-10,martes,"Fruta y verdura","Lechugas corazón romana",23
2023-01-10,martes,"Fruta y verdura",Limas,10
2023-01-10,martes,"Fruta y verdura",Limón,18
2023-01-10,martes,"Fruta y verdura",Limones,4
2023-01-10,martes,"Fruta y verdura","Maíz dulce en mazorca",26
2023-01-10,martes,"Fruta y verdura","Maíz dulce en mazorca cocido",29
2023-01-10,martes,"Fruta y verdura",Mango,11
2023-01-10,martes,"Fruta y verdura","Manzana Crimson Snow",7
2023-01-10,martes,"Fruta y verdura","Manzana Golden",5
2023-01-10,martes,"Fruta y verdura","Manzana Granny Smith",30
2023-01-10,martes,"Fruta y verdura","Manzana Story",16
2023-01-10,martes,"Fruta y verdura","Manzanas Crimson Snow",17
2023-01-10,martes,"Fruta y verdura","Manzanas Golden",27
2023-01-10,martes,"Fruta y verdura","Media col lombarda",30
2023-01-10,martes,"Fruta y verdura","Media papaya",19
2023-01-10,martes,"Fruta y verdura","Media piña",6
2023-01-10,martes,"Fruta y verdura","Media sandía baja en semillas",2
2023-01-10,martes,"Fruta y verdura","Medio melón piel de sapo",10
2023-01-10,martes,"Fruta y verdura","Medio repollo liso",25
2023-01-10,martes,"Fruta y verdura","Medio repollo rizado",24
2023-01-10,martes,"Fruta y verdura","Melón piel de sapo",26
2023-01-10,martes,"Fruta y verdura","Mix de verduras jardinera para micro",12
2023-01-10,martes,"Fruta y verdura","Mix de verduras paisana para micro",11
2023-01-10,martes,"Fruta y verdura",Moras,13
2023-01-10,martes,"Fruta y verdura","Naranja para mesa",0
2023-01-10,martes,"Fruta y verdura",Naranjas,33
2023-01-10,martes,"Fruta y verdura","Nectarina pulpa blanca",3
2023-01-10,martes,"Fruta y verdura","Palitos de zanahoria",14
2023-01-10,martes,"Fruta y verdura",Papaya,20
2023-01-10,martes,"Fruta y verdura",Paraguayo,15
2023-01-10,martes,"Fruta y verdura",Patata,7
2023-01-10,martes,"Fruta y verdura","Patata para micro",4
2023-01-10,martes,"Fruta y verdura",Patatas,43
2023-01-10,martes,"Fruta y verdura","Patatas especial para freir",0
2023-01-10,martes,"Fruta y verdura","Patatas guarnición",7
2023-01-10,martes,"Fruta y verdura","Patatas rojas",1
2023-01-10,martes,"Fruta y verdura",Pepino,27
2023-01-10,martes,"Fruta y verdura","Pepino holandés",0
2023-01-10,martes,"Fruta y verdura",Pepinos,7
2023-01-10,martes,"Fruta y verdura","Pera Conferencia",18
2023-01-10,martes,"Fruta y verdura","Pera Ercolina",21
2023-01-10,martes,"Fruta y verdura","Peras Conferencia",26
2023-01-10,martes,"Fruta y verdura","Perejil troceado",26
2023-01-10,martes,"Fruta y verdura","Picada de ajo y Perejil",12
2023-01-10,martes,"Fruta y verdura","Pimiento rojo",7
2023-01-10,martes,"Fruta y verdura","Pimiento verde",21
2023-01-10,martes,"Fruta y verdura","Pimiento verde freír",5
2023-01-10,martes,"Fruta y verdura","Pimientos rojos picantes",28
2023-01-10,martes,"Fruta y verdura","Pimientos semipicantes",17
2023-01-10,martes,"Fruta y verdura","Pimientos tricolor rojo, amarillo y verde",6
2023-01-10,martes,"Fruta y verdura",Piña,23
2023-01-10,martes,"Fruta y verdura","Piña natural a rodajas",16
2023-01-10,martes,"Fruta y verdura","Plátano de Canarias",2
2023-01-10,martes,"Fruta y verdura","Plátano macho",30
2023-01-10,martes,"Fruta y verdura",Pomelo,5
2023-01-10,martes,"Fruta y verdura","Preparado de verdura para cocido",27
2023-01-10,martes,"Fruta y verdura",Puerros,17
2023-01-10,martes,"Fruta y verdura",Rabanitos,9
2023-01-10,martes,"Fruta y verdura","Rama de Tomates",4
2023-01-10,martes,"Fruta y verdura","Remolacha cocida y pelada",7
2023-01-10,martes,"Fruta y verdura","Repollo liso",29
2023-01-10,martes,"Fruta y verdura","Repollo rizado",18
2023-01-10,martes,"Fruta y verdura","Rúcula base para ensalada",16
2023-01-10,martes,"Fruta y verdura","Salteado de setas laminadas",8
2023-01-10,martes,"Fruta y verdura","Sandía baja en semillas",24
2023-01-10,martes,"Fruta y verdura",Seta,15
2023-01-10,martes,"Fruta y verdura","Seta laminada",18
2023-01-10,martes,"Fruta y verdura","Seta shiitake",13
2023-01-10,martes,"Fruta y verdura","Setas al plato con perejil",21
2023-01-10,martes,"Fruta y verdura","Sopa juliana para micro",10
2023-01-10,martes,"Fruta y verdura","Tomate canario",19
2023-01-10,martes,"Fruta y verdura","Tomate ensalada",18
2023-01-10,martes,"Fruta y verdura","Tomate kumato negro",4
2023-01-10,martes,"Fruta y verdura","Tomate pera",2
2023-01-10,martes,"Fruta y verdura","Tomate rallado",8
2023-01-10,martes,"Fruta y verdura","Tomate rosa",23
2023-01-10,martes,"Fruta y verdura",Tomates,6
2023-01-10,martes,"Fruta y verdura","Tomates cherry",4
2023-01-10,martes,"Fruta y verdura","Tomates cherry en rama Dulcita",19
2023-01-10,martes,"Fruta y verdura","Tomates cherry pera kumato",14
2023-01-10,martes,"Fruta y verdura","Tomates kumato negro",2
2023-01-10,martes,"Fruta y verdura","Tomates pera",23
2023-01-10,martes,"Fruta y verdura","Uva blanca sin semillas",0
2023-01-10,martes,"Fruta y verdura","Uva roja sin semillas",26
2023-01-10,martes,"Fruta y verdura","Wraps Texas",17
2023-01-10,martes,"Fruta y verdura",Yuca,27
2023-01-10,martes,"Fruta y verdura","Zanahoria rallada base para ensalada",29
2023-01-10,martes,"Fruta y verdura",Zanahorias,39
2023-01-17,martes,"Fruta y verdura","1/4 Sandía baja en semillas",2
2023-01-17,martes,"Fruta y verdura","3 Vegetales para micro",6
2023-01-17,martes,"Fruta y verdura","Acelgas cortadas",20
2023-01-17,martes,"Fruta y verdura",Aguacate,2
2023-01-17,martes,"Fruta y verdura",Aguacates,1
2023-01-17,martes,"Fruta y verdura","Ajo negro dientes pelados",16
2023-01-17,martes,"Fruta y verdura","Ajos morados",11
2023-01-17,martes,"Fruta y verdura",Albahaca,14
2023-01-17,martes,"Fruta y verdura",Albaricoque,8
2023-01-17,martes,"Fruta y verdura","Apio verde",25
2023-01-17,martes,"Fruta y verdura",Arándanos,7
2023-01-17,martes,"Fruta y verdura",Banana,5
2023-01-17,martes,"Fruta y verdura",Batata,6
2023-01-17,martes,"Fruta y verdura","Batata para micro",20
2023-01-17,martes,"Fruta y verdura",Berenjena,10
2023-01-17,martes,"Fruta y verdura",Bimi,5
2023-01-17,martes,"Fruta y verdura",Brócoli,25
2023-01-17,martes,"Fruta y verdura","Calabacín blanco",20
2023-01-17,martes,"Fruta y verdura","Calabacín verde",28
2023-01-17,martes,"Fruta y verdura","Calabaza cacahuete cortada a trozos",12
2023-01-17,martes,"Fruta y verdura","Canónigos base para ensalada",22
2023-01-17,martes,"Fruta y verdura",Cebollas,13
2023-01-17,martes,"Fruta y verdura","Cebollas dulces",5
2023-01-17,martes,"Fruta y verdura","Cebollas rojas",4
2023-01-17,martes,"Fruta y verdura","Cebollas tiernas",16
2023-01-17,martes,"Fruta y verdura",Cebollino,21
2023-01-17,martes,"Fruta y verdura",Cereza,53
2023-01-17,martes,"Fruta y verdura","Champiñón grande",28
2023-01-17,martes,"Fruta y verdura","Champiñón laminado limpio",24
2023-01-17,martes,"Fruta y verdura","Champiñón pequeño",8
2023-01-17,martes,"Fruta y verdura","Champiñón Portobello",16
2023-01-17,martes,"Fruta y verdura",Cilantro,5
2023-01-17,martes,"Fruta y verdura","Ciruela roja",25
2023-01-17,martes,"Fruta y verdura","Cogollos corazón de lechuga",11
2023-01-17,martes,"Fruta y verdura","Cogollos de lechuga",6
2023-01-17,martes,"Fruta y verdura","Col lombarda",19
2023-01-17,martes,"Fruta y verdura",Coliflor,6
2023-01-17,martes,"Fruta y verdura",Endibias,1
2023-01-17,martes,"Fruta y verdura","Ensalada California",3
2023-01-17,martes,"Fruta y verdura","Ensalada César",21
2023-01-17,martes,"Fruta y verdura","Ensalada de la casa",12
2023-01-17,martes,"Fruta y verdura","Ensalada de pasta",0
2023-01-17,martes,"Fruta y verdura","Ensalada de pasta Listo para Comer",3
2023-01-17,martes,"Fruta y verdura","Ensalada ensatún",11
2023-01-17,martes,"Fruta y verdura","Ensalada jamón",5
2023-01-17,martes,"Fruta y verdura","Ensalada mezcla 4 estaciones",25
2023-01-17,martes,"Fruta y verdura","Ensalada mezcla brotes tiernos",23
2023-01-17,martes,"Fruta y verdura","Ensalada mezcla brotes tiernos maxi",0
2023-01-17,martes,"Fruta y verdura","Ensalada mezcla dúo canónigos y rúcula",15
2023-01-17,martes,"Fruta y verdura","Ensalada mezcla fresca",30
2023-01-17,martes,"Fruta y verdura","Ensalada mezcla gourmet",29
2023-01-17,martes,"Fruta y verdura","Ensalada mezcla gourmet maxi",18
2023-01-17,martes,"Fruta y verdura","Ensalada mezcla primavera",6
2023-01-17,martes,"Fruta y verdura","Ensalada mezcla tierna",22
2023-01-17,martes,"Fruta y verdura","Ensalada mil islas",3
2023-01-17,martes,"Fruta y verdura","Ensalada queso de cabra",17
2023-01-17,martes,"Fruta y verdura","Escarola rizada",7
2023-01-17,martes,"Fruta y verdura","Escarola rizada base para ensalada",23
2023-01-17,martes,"Fruta y verdura","Espárrago verde fino",28
2023-01-17,martes,"Fruta y verdura","Espárrago verde grueso",4
2023-01-17,martes,"Fruta y verdura","Espinaca baby base para ensalada",8
2023-01-17,martes,"Fruta y verdura","Espinacas cortadas",30
2023-01-17,martes,"Fruta y verdura","Floretas de brócoli para micro",24
2023-01-17,martes,"Fruta y verdura",Frambuesas,11
2023-01-17,martes,"Fruta y verdura",Fresas,23
2023-01-17,martes,"Fruta y verdura","Guacamole Hacendado",29
2023-01-17,martes,"Fruta y verdura",Hierbabuena,6
2023-01-17,martes,"Fruta y verdura",Jengibre,16
2023-01-17,martes,"Fruta y verdura","Judía verde plana",45
2023-01-17,martes,"Fruta y verdura","Judía verde redonda",0
2023-01-17,martes,"Fruta y verdura","Kiwi verde",21
2023-01-17,martes,"Fruta y verdura","Kiwis amarillos",23
2023-01-17,martes,"Fruta y verdura","Kiwis verdes",28
2023-01-17,martes,"Fruta y verdura","Lechuga corazón romana",6
2023-01-17,martes,"Fruta y verdura","Lechuga hoja roble",8
2023-01-17,martes,"Fruta y verdura","Lechuga iceberg",29
2023-01-17,martes,"Fruta y verdura","Lechuga iceberg base para ensalada",13
2023-01-17,martes,"Fruta y verdura","Lechuga romana cortada",1
2023-01-17,martes,"Fruta y verdura","Lechugas corazón romana",4
2023-01-17,martes,"Fruta y verdura",Limas,4
2023-01-17,martes,"Fruta y verdura",Limón,28
2023-01-17,martes,"Fruta y verdura",Limones,26
2023-01-17,martes,"Fruta y verdura","Maíz dulce en mazorca",2
2023-01-17,martes,"Fruta y verdura","Maíz dulce en mazorca cocido",21
2023-01-17,martes,"Fruta y verdura",Mango,11
2023-01-17,martes,"Fruta y verdura","Manzana Crimson Snow",29
2023-01-17,martes,"Fruta y verdura","Manzana Golden",27
2023-01-17,martes,"Fruta y verdura","Manzana Granny Smith",11
2023-01-17,martes,"Fruta y verdura","Manzana Story",24
2023-01-17,martes,"Fruta y verdura","Manzanas Crimson Snow",22
2023-01-17,martes,"Fruta y verdura","Manzanas Golden",2
2023-01-17,martes,"Fruta y verdura","Media col lombarda",9
2023-01-17,martes,"Fruta y verdura","Media papaya",16
2023-01-17,martes,"Fruta y verdura","Media piña",30
2023-01-17,martes,"Fruta y verdura","Media sandía baja en semillas",0
2023-01-17,martes,"Fruta y verdura","Medio melón piel de sapo",16
2023-01-17,martes,"Fruta y verdura","Medio repollo liso",23
2023-01-17,martes,"Fruta y verdura","Medio repollo rizado",9
2023-01-17,martes,"Fruta y verdura","Melón piel de sapo",17
2023-01-17,martes,"Fruta y verdura","Mix de verduras jardinera para micro",5
2023-01-17,martes,"Fruta y verdura","Mix de verduras paisana para micro",30
2023-01-17,martes,"Fruta y verdura",Moras,30
2023-01-17,martes,"Fruta y verdura","Naranja para mesa",16
2023-01-17,martes,"Fruta y verdura",Naranjas,38
2023-01-17,martes,"Fruta y verdura","Nectarina pulpa blanca",26
2023-01-17,martes,"Fruta y verdura","Palitos de zanahoria",10
2023-01-17,martes,"Fruta y verdura",Papaya,6
2023-01-17,martes,"Fruta y verdura",Paraguayo,8
2023-01-17,martes,"Fruta y verdura",Patata,24
2023-01-17,martes,"Fruta y verdura","Patata para micro",6
2023-01-17,martes,"Fruta y verdura",Patatas,57
