fecha,dia_semana,categoria,producto,venta_total
2023-01-07,sábado,"Fruta y verdura","Plátano macho",9
2023-01-07,sábado,"Fruta y verdura",Pomelo,33
2023-01-07,sábado,"Fruta y verdura","Preparado de verdura para cocido",32
2023-01-07,sábado,"Fruta y verdura",Puerros,54
2023-01-07,sábado,"Fruta y verdura",Rabanitos,39
2023-01-07,sábado,"Fruta y verdura","Rama de Tomates",16
2023-01-07,sábado,"Fruta y verdura","Remolacha cocida y pelada",8
2023-01-07,sábado,"Fruta y verdura","Repollo liso",32
2023-01-07,sábado,"Fruta y verdura","Repollo rizado",28
2023-01-07,sábado,"Fruta y verdura","Rúcula base para ensalada",12
2023-01-07,sábado,"Fruta y verdura","Salteado de setas laminadas",47
2023-01-07,sábado,"Fruta y verdura","Sandía baja en semillas",17
2023-01-07,sábado,"Fruta y verdura",Seta,32
2023-01-07,sábado,"Fruta y verdura","Seta laminada",50
2023-01-07,sábado,"Fruta y verdura","Seta shiitake",37
2023-01-07,sábado,"Fruta y verdura","Setas al plato con perejil",49
2023-01-07,sábado,"Fruta y verdura","Sopa juliana para micro",59
2023-01-07,sábado,"Fruta y verdura","Tomate canario",22
2023-01-07,sábado,"Fruta y verdura","Tomate ensalada",61
2023-01-07,sábado,"Fruta y verdura","Tomate kumato negro",37
2023-01-07,sábado,"Fruta y verdura","Tomate pera",35
2023-01-07,sábado,"Fruta y verdura","Tomate rallado",31
2023-01-07,sábado,"Fruta y verdura","Tomate rosa",59
2023-01-07,sábado,"Fruta y verdura",Tomates,52
2023-01-07,sábado,"Fruta y verdura","Tomates cherry",60
2023-01-07,sábado,"Fruta y verdura","Tomates cherry en rama Dulcita",16
2023-01-07,sábado,"Fruta y verdura","Tomates cherry pera kumato",18
2023-01-07,sábado,"Fruta y verdura","Tomates kumato negro",22
2023-01-07,sábado,"Fruta y verdura","Tomates pera",58
2023-01-07,sábado,"Fruta y verdura","Uva blanca sin semillas",68
2023-01-07,sábado,"Fruta y verdura","Uva roja sin semillas",26
2023-01-07,sábado,"Fruta y verdura","Wraps Texas",34
2023-01-07,sábado,"Fruta y verdura",Yuca,15
2023-01-07,sábado,"Fruta y verdura","Zanahoria rallada base para ensalada",14
2023-01-07,sábado,"Fruta y verdura",Zanahorias,48
2023-01-14,sábado,"Fruta y verdura","1/4 Sandía baja en semillas",51
2023-01-14,sábado,"Fruta y verdura","3 Vegetales para micro",13
2023-01-14,sábado,"Fruta y verdura","Acelgas cortadas",57
2023-01-14,sábado,"Fruta y verdura",Aguacate,21
2023-01-14,sábado,"Fruta y verdura",Aguacates,31
2023-01-14,sábado,"Fruta y verdura","Ajo negro dientes pelados",59
2023-01-14,sábado,"Fruta y verdura","Ajos morados",114
2023-01-14,sábado,"Fruta y verdura",Albahaca,42
2023-01-14,sábado,"Fruta y verdura",Albaricoque,44
2023-01-14,sábado,"Fruta y verdura","Apio verde",16
2023-01-14,sábado,"Fruta y verdura",Arándanos,58
2023-01-14,sábado,"Fruta y verdura",Banana,58
2023-01-14,sábado,"Fruta y verdura",Batata,61
2023-01-14,sábado,"Fruta y verdura","Batata para micro",69
2023-01-14,sábado,"Fruta y verdura",Berenjena,36
2023-01-14,sábado,"Fruta y verdura",Bimi,65
2023-01-14,sábado,"Fruta y verdura",Brócoli,38
2023-01-14,sábado,"Fruta y verdura","Calabacín blanco",43
2023-01-14,sábado,"Fruta y verdura","Calabacín verde",35
2023-01-14,sábado,"Fruta y verdura","Calabaza cacahuete cortada a trozos",28
2023-01-14,sábado,"Fruta y verdura","Canónigos base para ensalada",14
2023-01-14,sábado,"Fruta y verdura",Cebollas,32
2023-01-14,sábado,"Fruta y verdura","Cebollas dulces",6
2023-01-14,sábado,"Fruta y verdura","Cebollas rojas",35
2023-01-14,sábado,"Fruta y verdura","Cebollas tiernas",48
2023-01-14,sábado,"Fruta y verdura",Cebollino,62
2023-01-14,sábado,"Fruta y verdura",Cereza,64
2023-01-14,sábado,"Fruta y verdura","Champiñón grande",31
2023-01-14,sábado,"Fruta y verdura","Champiñón laminado limpio",6
2023-01-14,sábado,"Fruta y verdura","Champiñón pequeño",35
2023-01-14,sábado,"Fruta y verdura","Champiñón Portobello",13
2023-01-14,sábado,"Fruta y verdura",Cilantro,34
2023-01-14,sábado,"Fruta y verdura","Ciruela roja",19
2023-01-14,sábado,"Fruta y verdura","Cogollos corazón de lechuga",62
2023-01-14,sábado,"Fruta y verdura","Cogollos de lechuga",45
2023-01-14,sábado,"Fruta y verdura","Col lombarda",29
2023-01-14,sábado,"Fruta y verdura",Coliflor,13
2023-01-14,sábado,"Fruta y verdura",Endibias,58
2023-01-14,sábado,"Fruta y verdura","Ensalada California",38
2023-01-14,sábado,"Fruta y verdura","Ensalada César",52
2023-01-14,sábado,"Fruta y verdura","Ensalada de la casa",23
2023-01-14,sábado,"Fruta y verdura","Ensalada de pasta",43
2023-01-14,sábado,"Fruta y verdura","Ensalada de pasta Listo para Comer",24
2023-01-14,sábado,"Fruta y verdura","Ensalada ensatún",63
2023-01-14,sábado,"Fruta y verdura","Ensalada jamón",13
2023-01-14,sábado,"Fruta y verdura","Ensalada mezcla 4 estaciones",15
2023-01-14,sábado,"Fruta y verdura","Ensalada mezcla brotes tiernos",58
2023-01-14,sábado,"Fruta y verdura","Ensalada mezcla brotes tiernos maxi",52
2023-01-14,sábado,"Fruta y verdura","Ensalada mezcla dúo canónigos y rúcula",67
2023-01-14,sábado,"Fruta y verdura","Ensalada mezcla fresca",44
2023-01-14,sábado,"Fruta y verdura","Ensalada mezcla gourmet",47
2023-01-14,sábado,"Fruta y verdura","Ensalada mezcla gourmet maxi",57
2023-01-14,sábado,"Fruta y verdura","Ensalada mezcla primavera",11
2023-01-14,sábado,"Fruta y verdura","Ensalada mezcla tierna",14
2023-01-14,sábado,"Fruta y verdura","Ensalada mil islas",63
2023-01-14,sábado,"Fruta y verdura","Ensalada queso de cabra",30
2023-01-14,sábado,"Fruta y verdura","Escarola rizada",61
2023-01-14,sábado,"Fruta y verdura","Escarola rizada base para ensalada",28
2023-01-14,sábado,"Fruta y verdura","Espárrago verde fino",58
2023-01-14,sábado,"Fruta y verdura","Espárrago verde grueso",23
2023-01-14,sábado,"Fruta y verdura","Espinaca baby base para ensalada",36
2023-01-14,sábado,"Fruta y verdura","Espinacas cortadas",13
2023-01-14,sábado,"Fruta y verdura","Floretas de brócoli para micro",45
2023-01-14,sábado,"Fruta y verdura",Frambuesas,21
2023-01-14,sábado,"Fruta y verdura",Fresas,49
2023-01-14,sábado,"Fruta y verdura","Guacamole Hacendado",93
2023-01-14,sábado,"Fruta y verdura",Hierbabuena,22
2023-01-14,sábado,"Fruta y verdura",Jengibre,25
2023-01-14,sábado,"Fruta y verdura","Judía verde plana",56
2023-01-14,sábado,"Fruta y verdura","Judía verde redonda",36
2023-01-14,sábado,"Fruta y verdura","Kiwi verde",69
2023-01-14,sábado,"Fruta y verdura","Kiwis amarillos",47
2023-01-14,sábado,"Fruta y verdura","Kiwis verdes",20
2023-01-14,sábado,"Fruta y verdura","Lechuga corazón romana",6
2023-01-14,sábado,"Fruta y verdura","Lechuga hoja roble",17
2023-01-14,sábado,"Fruta y verdura","Lechuga iceberg",46
2023-01-14,sábado,"Fruta y verdura","Lechuga iceberg base para ensalada",62
2023-01-14,sábado,"Fruta y verdura","Lechuga romana cortada",12
2023-01-14,sábado,"Fruta y verdura","Lechugas corazón romana",25
2023-01-14,sábado,"Fruta y verdura",Limas,55
2023-01-14,sábado,"Fruta y verdura",Limón,30
2023-01-14,sábado,"Fruta y verdura",Limones,59
2023-01-14,sábado,"Fruta y verdura","Maíz dulce en mazorca",57
2023-01-14,sábado,"Fruta y verdura","Maíz dulce en mazorca cocido",64
2023-01-14,sábado,"Fruta y verdura",Mango,39
2023-01-14,sábado,"Fruta y verdura","Manzana Crimson Snow",6
2023-01-14,sábado,"Fruta y verdura","Manzana Golden",6
2023-01-14,sábado,"Fruta y verdura","Manzana Granny Smith",12
2023-01-14,sábado,"Fruta y verdura","Manzana Story",61
2023-01-14,sábado,"Fruta y verdura","Manzanas Crimson Snow",56
2023-01-14,sábado,"Fruta y verdura","Manzanas Golden",38
2023-01-14,sábado,"Fruta y verdura","Media col lombarda",50
2023-01-14,sábado,"Fruta y verdura","Media papaya",13
2023-01-14,sábado,"Fruta y verdura","Media piña",18
2023-01-14,sábado,"Fruta y verdura","Media sandía baja en semillas",54
2023-01-14,sábado,"Fruta y verdura","Medio melón piel de sapo",38
2023-01-14,sábado,"Fruta y verdura","Medio repollo liso",5
2023-01-14,sábado,"Fruta y verdura","Medio repollo rizado",45
2023-01-14,sábado,"Fruta y verdura","Melón piel de sapo",36
2023-01-14,sábado,"Fruta y verdura","Mix de verduras jardinera para micro",69
2023-01-14,sábado,"Fruta y verdura","Mix de verduras paisana para micro",9
2023-01-14,sábado,"Fruta y verdura",Moras,45
2023-01-14,sábado,"Fruta y verdura","Naranja para mesa",63
2023-01-14,sábado,"Fruta y verdura",Naranjas,81
2023-01-14,sábado,"Fruta y verdura","Nectarina pulpa blanca",49
2023-01-14,sábado,"Fruta y verdura","Palitos de zanahoria",22
2023-01-14,sábado,"Fruta y verdura",Papaya,6
2023-01-14,sábado,"Fruta y verdura",Paraguayo,7
2023-01-14,sábado,"Fruta y verdura",Patata,29
2023-01-14,sábado,"Fruta y verdura","Patata para micro",39
2023-01-14,sábado,"Fruta y verdura",Patatas,80
2023-01-14,sábado,"Fruta y verdura","Patatas especial para freir",16
2023-01-14,sábado,"Fruta y verdura","Patatas guarnición",31
2023-01-14,sábado,"Fruta y verdura","Patatas rojas",29
2023-01-14,sábado,"Fruta y verdura",Pepino,40
2023-01-14,sábado,"Fruta y verdura","Pepino holandés",63
2023-01-14,sábado,"Fruta y verdura",Pepinos,35
2023-01-14,sábado,"Fruta y verdura","Pera Conferencia",14
2023-01-14,sábado,"Fruta y verdura","Pera Ercolina",49
2023-01-14,sábado,"Fruta y verdura","Peras Conferencia",17
2023-01-14,sábado,"Fruta y verdura","Perejil troceado",44
2023-01-14,sábado,"Fruta y verdura","Picada de ajo y Perejil",70
2023-01-14,sábado,"Fruta y verdura","Pimiento rojo",19
2023-01-14,sábado,"Fruta y verdura","Pimiento verde",66
2023-01-14,sábado,"Fruta y verdura","Pimiento verde freír",15
2023-01-14,sábado,"Fruta y verdura","Pimientos rojos picantes",7
2023-01-14,sábado,"Fruta y verdura","Pimientos semipicantes",56
2023-01-14,sábado,"Fruta y verdura","Pimientos tricolor rojo, amarillo y verde",70
2023-01-14,sábado,"Fruta y verdura",Piña,50
2023-01-14,sábado,"Fruta y verdura","Piña natural a rodajas",11
2023-01-14,sábado,"Fruta y verdura","Plátano de Canarias",53
2023-01-14,sábado,"Fruta y verdura","Plátano macho",62
2023-01-14,sábado,"Fruta y verdura",Pomelo,18
2023-01-14,sábado,"Fruta y verdura","Preparado de verdura para cocido",69
2023-01-14,sábado,"Fruta y verdura",Puerros,60
2023-01-14,sábado,"Fruta y verdura",Rabanitos,48
2023-01-14,sábado,"Fruta y verdura","Rama de Tomates",68
2023-01-14,sábado,"Fruta y verdura","Remolacha cocida y pelada",22
2023-01-14,sábado,"Fruta y verdura","Repollo liso",45
2023-01-14,sábado,"Fruta y verdura","Repollo rizado",66
2023-01-14,sábado,"Fruta y verdura","Rúcula base para ensalada",39
2023-01-14,sábado,"Fruta y verdura","Salteado de setas laminadas",23
2023-01-14,sábado,"Fruta y verdura","Sandía baja en semillas",67
2023-01-14,sábado,"Fruta y verdura",Seta,64
2023-01-14,sábado,"Fruta y verdura","Seta laminada",62
2023-01-14,sábado,"Fruta y verdura","Seta shiitake",68
2023-01-14,sábado,"Fruta y verdura","Setas al plato con perejil",22
2023-01-14,sábado,"Fruta y verdura","Sopa juliana para micro",45
2023-01-14,sábado,"Fruta y verdura","Tomate canario",21
2023-01-14,sábado,"Fruta y verdura","Tomate ensalada",78
2023-01-14,sábado,"Fruta y verdura","Tomate kumato negro",64
2023-01-14,sábado,"Fruta y verdura","Tomate pera",45
2023-01-14,sábado,"Fruta y verdura","Tomate rallado",5
2023-01-14,sábado,"Fruta y verdura","Tomate rosa",27
2023-01-14,sábado,"Fruta y verdura",Tomates,38
2023-01-14,sábado,"Fruta y verdura","Tomates cherry",26
2023-01-14,sábado,"Fruta y verdura","Tomates cherry en rama Dulcita",18
2023-01-14,sábado,"Fruta y verdura","Tomates cherry pera kumato",24
2023-01-14,sábado,"Fruta y verdura","Tomates kumato negro",13
2023-01-14,sábado,"Fruta y verdura","Tomates pera",13
2023-01-14,sábado,"Fruta y verdura","Uva blanca sin semillas",37
2023-01-14,sábado,"Fruta y verdura","Uva roja sin semillas",68
2023-01-14,sábado,"Fruta y verdura","Wraps Texas",14
2023-01-14,sábado,"Fruta y verdura",Yuca,48
2023-01-14,sábado,"Fruta y verdura","Zanahoria rallada base para ensalada",46
2023-01-14,sábado,"Fruta y verdura",Zanahorias,62
2023-01-21,sábado,"Fruta y verdura","1/4 Sandía baja en semillas",57
2023-01-21,sábado,"Fruta y verdura","3 Vegetales para micro",41
2023-01-21,sábado,"Fruta y verdura","Acelgas cortadas",39
2023-01-21,sábado,"Fruta y verdura",Aguacate,34
2023-01-21,sábado,"Fruta y verdura",Aguacates,19
2023-01-21,sábado,"Fruta y verdura","Ajo negro dientes pelados",36
2023-01-21,sábado,"Fruta y verdura","Ajos morados",72
2023-01-21,sábado,"Fruta y verdura",Albahaca,24
2023-01-21,sábado,"Fruta y verdura",Albaricoque,38
2023-01-21,sábado,"Fruta y verdura","Apio verde",16
2023-01-21,sábado,"Fruta y verdura",Arándanos,41
2023-01-21,sábado,"Fruta y verdura",Banana,68
2023-01-21,sábado,"Fruta y verdura",Batata,44
2023-01-21,sábado,"Fruta y verdura","Batata para micro",26
2023-01-21,sábado,"Fruta y verdura",Berenjena,44
2023-01-21,sábado,"Fruta y verdura",Bimi,53
2023-01-21,sábado,"Fruta y verdura",Brócoli,30
2023-01-21,sábado,"Fruta y verdura","Calabacín blanco",5
2023-01-21,sábado,"Fruta y verdura","Calabacín verde",41
2023-01-21,sábado,"Fruta y verdura","Calabaza cacahuete cortada a trozos",11
2023-01-21,sábado,"Fruta y verdura","Canónigos base para ensalada",43
2023-01-21,sábado,"Fruta y verdura",Cebollas,91
2023-01-21,sábado,"Fruta y verdura","Cebollas dulces",60
2023-01-21,sábado,"Fruta y verdura","Cebollas rojas",8
2023-01-21,sábado,"Fruta y verdura","Cebollas tiernas",69
2023-01-21,sábado,"Fruta y verdura",Cebollino,32
2023-01-21,sábado,"Fruta y verdura",Cereza,112
2023-01-21,sábado,"Fruta y verdura","Champiñón grande",30
2023-01-21,sábado,"Fruta y verdura","Champiñón laminado limpio",16
2023-01-21,sábado,"Fruta y verdura","Champiñón pequeño",17
2023-01-21,sábado,"Fruta y verdura","Champiñón Portobello",55
2023-01-21,sábado,"Fruta y verdura",Cilantro,11
2023-01-21,sábado,"Fruta y verdura","Ciruela roja",51
2023-01-21,sábado,"Fruta y verdura","Cogollos corazón de lechuga",63
2023-01-21,sábado,"Fruta y verdura","Cogollos de lechuga",51
2023-01-21,sábado,"Fruta y verdura","Col lombarda",15
2023-01-21,sábado,"Fruta y verdura",Coliflor,62
2023-01-21,sábado,"Fruta y verdura",Endibias,44
2023-01-21,sábado,"Fruta y verdura","Ensalada California",21
2023-01-21,sábado,"Fruta y verdura","Ensalada César",15
2023-01-21,sábado,"Fruta y verdura","Ensalada de la casa",5
2023-01-21,sábado,"Fruta y verdura","Ensalada de pasta",55
2023-01-21,sábado,"Fruta y verdura","Ensalada de pasta Listo para Comer",65
2023-01-21,sábado,"Fruta y verdura","Ensalada ensatún",58
2023-01-21,sábado,"Fruta y verdura","Ensalada jamón",70
2023-01-21,sábado,"Fruta y verdura","Ensalada mezcla 4 estaciones",59
2023-01-21,sábado,"Fruta y verdura","Ensalada mezcla brotes tiernos",69
2023-01-21,sábado,"Fruta y verdura","Ensalada mezcla brotes tiernos maxi",30
2023-01-21,sábado,"Fruta y verdura","Ensalada mezcla dúo canónigos y rúcula",40
2023-01-21,sábado,"Fruta y verdura","Ensalada mezcla fresca",11
2023-01-21,sábado,"Fruta y verdura","Ensalada mezcla gourmet",63
2023-01-21,sábado,"Fruta y verdura","Ensalada mezcla gourmet maxi",39
2023-01-21,sábado,"Fruta y verdura","Ensalada mezcla primavera",29
2023-01-21,sábado,"Fruta y verdura","Ensalada mezcla tierna",66
2023-01-21,sábado,"Fruta y verdura","Ensalada mil islas",69
2023-01-21,sábado,"Fruta y verdura","Ensalada queso de cabra",41
2023-01-21,sábado,"Fruta y verdura","Escarola rizada",35
2023-01-21,sábado,"Fruta y verdura","Escarola rizada base para ensalada",9
2023-01-21,sábado,"Fruta y verdura","Espárrago verde fino",28
2023-01-21,sábado,"Fruta y verdura","Espárrago verde grueso",5
2023-01-21,sábado,"Fruta y verdura","Espinaca baby base para ensalada",47
2023-01-21,sábado,"Fruta y verdura","Espinacas cortadas",61
2023-01-21,sábado,"Fruta y verdura","Floretas de brócoli para micro",32
2023-01-21,sábado,"Fruta y verdura",Frambuesas,22
2023-01-21,sábado,"Fruta y verdura",Fresas,31
2023-01-21,sábado,"Fruta y verdura","Guacamole Hacendado",70
2023-01-21,sábado,"Fruta y verdura",Hierbabuena,15
2023-01-21,sábado,"Fruta y verdura",Jengibre,12
2023-01-21,sábado,"Fruta y verdura","Judía verde plana",46
2023-01-21,sábado,"Fruta y verdura","Judía verde redonda",35
2023-01-21,sábado,"Fruta y verdura","Kiwi verde",44
2023-01-21,sábado,"Fruta y verdura","Kiwis amarillos",21
2023-01-21,sábado,"Fruta y verdura","Kiwis verdes",34
2023-01-21,sábado,"Fruta y verdura","Lechuga corazón romana",23
2023-01-21,sábado,"Fruta y verdura","Lechuga hoja roble",70
2023-01-21,sábado,"Fruta y verdura","Lechuga iceberg",62
2023-01-21,sábado,"Fruta y verdura","Lechuga iceberg base para ensalada",28
2023-01-21,sábado,"Fruta y verdura","Lechuga romana cortada",28
2023-01-21,sábado,"Fruta y verdura","Lechugas corazón romana",19
2023-01-21,sábado,"Fruta y verdura",Limas,56
2023-01-21,sábado,"Fruta y verdura",Limón,62
2023-01-21,sábado,"Fruta y verdura",Limones,56
2023-01-21,sábado,"Fruta y verdura","Maíz dulce en mazorca",45
2023-01-21,sábado,"Fruta y verdura","Maíz dulce en mazorca cocido",45
2023-01-21,sábado,"Fruta y verdura",Mango,42
2023-01-21,sábado,"Fruta y verdura","Manzana Crimson Snow",14
2023-01-21,sábado,"Fruta y verdura","Manzana Golden",67
2023-01-21,sábado,"Fruta y verdura","Manzana Granny Smith",47
2023-01-21,sábado,"Fruta y verdura","Manzana Story",12
2023-01-21,sábado,"Fruta y verdura","Manzanas Crimson Snow",66
2023-01-21,sábado,"Fruta y verdura","Manzanas Golden",35
2023-01-21,sábado,"Fruta y verdura","Media col lombarda",33
2023-01-21,sábado,"Fruta y verdura","Media papaya",42
2023-01-21,sábado,"Fruta y verdura","Media piña",21
2023-01-21,sábado,"Fruta y verdura","Media sandía baja en semillas",52
2023-01-21,sábado,"Fruta y verdura","Medio melón piel de sapo",69
2023-01-21,sábado,"Fruta y verdura","Medio repollo liso",23
